# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
129 104 1 129 105 1 -2084544981
129 105 1 129 106 1 -2084544981
129 106 1 129 107 1 -2084544981
129 107 1 129 107 2 -2084544981
129 107 2 128 107 2 -2084544981
128 107 2 127 107 2 -2084544981
127 107 2 126 107 2 -2084544981
126 107 2 125 107 2 -2084544981
125 107 2 124 107 2 -2084544981
124 107 2 124 107 1 -2084544981
124 107 1 124 108 1 -2084544981
124 108 1 124 109 1 -2084544981
124 109 1 124 110 1 -2084544981
124 110 1 124 111 1 -2084544981
124 111 1 124 111 2 -2084544981
124 111 2 123 111 2 -2084544981
123 111 2 123 111 1 -2084544981
123 111 1 123 112 1 -2084544981
116 53 1 116 53 2 -2084544981
116 53 2 115 53 2 -2084544981
115 53 2 114 53 2 -2084544981
114 53 2 114 53 1 -2084544981
114 53 1 114 52 1 -2084544981
114 52 1 114 52 2 -2084544981
114 52 2 113 52 2 -2084544981
113 52 2 112 52 2 -2084544981
112 52 2 112 52 1 -2084544981
112 52 1 112 51 1 -2084544981
112 51 1 112 50 1 -2084544981
112 50 1 112 49 1 -2084544981
112 49 1 112 48 1 -2084544981
112 48 1 112 47 1 -2084544981
112 47 1 112 46 1 -2084544981
112 46 1 112 45 1 -2084544981
112 45 1 112 44 1 -2084544981
112 44 1 112 43 1 -2084544981
112 43 1 112 42 1 -2084544981
112 42 1 112 41 1 -2084544981
112 41 1 112 40 1 -2084544981
112 40 1 112 40 2 -2084544981
112 40 2 113 40 2 -2084544981
113 40 2 113 40 1 -2084544981
113 40 1 113 39 1 -2084544981
113 39 1 113 38 1 -2084544981
113 38 1 113 37 1 -2084544981
113 37 1 113 36 1 -2084544981
113 36 1 113 35 1 -2084544981
113 35 1 113 34 1 -2084544981
113 34 1 113 33 1 -2084544981
113 33 1 113 32 1 -2084544981
113 32 1 113 31 1 -2084544981
113 31 1 113 30 1 -2084544981
113 30 1 113 29 1 -2084544981
113 29 1 113 28 1 -2084544981
113 28 1 113 27 1 -2084544981
113 27 1 113 26 1 -2084544981
113 26 1 113 25 1 -2084544981
113 25 1 113 24 1 -2084544981
113 24 1 113 23 1 -2084544981
113 23 1 113 22 1 -2084544981
113 22 1 113 21 1 -2084544981
113 21 1 113 20 1 -2084544981
113 20 1 113 19 1 -2084544981
113 19 1 113 18 1 -2084544981
113 18 1 113 18 2 -2084544981
113 18 2 112 18 2 -2084544981
112 18 2 111 18 2 -2084544981
111 18 2 110 18 2 -2084544981
110 18 2 109 18 2 -2084544981
109 18 2 108 18 2 -2084544981
108 18 2 108 18 1 -2084544981
108 18 1 108 17 1 -2084544981
108 17 1 108 16 1 -2084544981
108 16 1 108 15 1 -2084544981
108 15 1 108 14 1 -2084544981
108 14 1 108 13 1 -2084544981
108 13 1 108 12 1 -2084544981
108 12 1 108 11 1 -2084544981
108 11 1 108 10 1 -2084544981
108 10 1 108 9 1 -2084544981
108 9 1 108 8 1 -2084544981
108 8 1 108 7 1 -2084544981
108 7 1 108 6 1 -2084544981
108 6 1 108 5 1 -2084544981
108 5 1 108 4 1 -2084544981
108 4 1 108 4 2 -2084544981
108 4 2 107 4 2 -2084544981
107 4 2 106 4 2 -2084544981
106 4 2 105 4 2 -2084544981
105 4 2 104 4 2 -2084544981
104 4 2 103 4 2 -2084544981
103 4 2 102 4 2 -2084544981
102 4 2 101 4 2 -2084544981
101 4 2 100 4 2 -2084544981
100 4 2 99 4 2 -2084544981
99 4 2 98 4 2 -2084544981
98 4 2 97 4 2 -2084544981
97 4 2 96 4 2 -2084544981
96 4 2 95 4 2 -2084544981
95 4 2 94 4 2 -2084544981
94 4 2 94 4 1 -2084544981
94 4 1 94 3 1 -2084544981
94 3 1 94 2 1 -2084544981
94 2 1 94 1 1 -2084544981
94 1 1 94 0 1 -2084544981
94 0 1 94 0 2 -2084544981
94 0 2 93 0 2 -2084544981
93 0 2 92 0 2 -2084544981
92 0 2 91 0 2 -2084544981
91 0 2 90 0 2 -2084544981
90 0 2 89 0 2 -2084544981
89 0 2 88 0 2 -2084544981
88 0 2 87 0 2 -2084544981
87 0 2 86 0 2 -2084544981
86 0 2 85 0 2 -2084544981
85 0 2 84 0 2 -2084544981
84 0 2 83 0 2 -2084544981
83 0 2 82 0 2 -2084544981
82 0 2 81 0 2 -2084544981
81 0 2 80 0 2 -2084544981
80 0 2 79 0 2 -2084544981
79 0 2 78 0 2 -2084544981
78 0 2 78 0 1 -2084544981
78 0 1 78 1 1 -2084544981
78 1 1 78 2 1 -2084544981
78 2 1 78 3 1 -2084544981
78 3 1 78 4 1 -2084544981
78 4 1 78 5 1 -2084544981
78 5 1 78 6 1 -2084544981
78 6 1 78 7 1 -2084544981
35 96 1 35 96 2 -2049213321
35 96 2 36 96 2 -2049213321
36 96 2 37 96 2 -2049213321
37 96 2 38 96 2 -2049213321
38 96 2 38 96 1 -2049213321
38 96 1 38 97 1 -2049213321
38 97 1 38 98 1 -2049213321
38 98 1 38 99 1 -2049213321
38 99 1 38 99 2 -2049213321
38 99 2 39 99 2 -2049213321
39 99 2 40 99 2 -2049213321
40 99 2 41 99 2 -2049213321
41 99 2 42 99 2 -2049213321
42 99 2 43 99 2 -2049213321
43 99 2 44 99 2 -2049213321
44 99 2 45 99 2 -2049213321
45 99 2 46 99 2 -2049213321
46 99 2 47 99 2 -2049213321
47 99 2 47 99 1 -2049213321
47 99 1 47 100 1 -2049213321
47 100 1 47 101 1 -2049213321
47 101 1 47 101 2 -2049213321
47 101 2 48 101 2 -2049213321
48 101 2 49 101 2 -2049213321
49 101 2 50 101 2 -2049213321
50 101 2 51 101 2 -2049213321
51 101 2 52 101 2 -2049213321
52 101 2 53 101 2 -2049213321
53 101 2 54 101 2 -2049213321
54 101 2 55 101 2 -2049213321
55 101 2 56 101 2 -2049213321
56 101 2 57 101 2 -2049213321
57 101 2 58 101 2 -2049213321
58 101 2 59 101 2 -2049213321
59 101 2 60 101 2 -2049213321
60 101 2 61 101 2 -2049213321
61 101 2 62 101 2 -2049213321
62 101 2 63 101 2 -2049213321
63 101 2 64 101 2 -2049213321
64 101 2 64 101 1 -2049213321
64 101 1 64 102 1 -2049213321
64 102 1 64 103 1 -2049213321
64 103 1 64 104 1 -2049213321
64 104 1 64 105 1 -2049213321
64 105 1 64 106 1 -2049213321
64 106 1 64 107 1 -2049213321
64 107 1 64 107 2 -2049213321
64 107 2 65 107 2 -2049213321
65 107 2 66 107 2 -2049213321
66 107 2 67 107 2 -2049213321
67 107 2 68 107 2 -2049213321
68 107 2 69 107 2 -2049213321
69 107 2 70 107 2 -2049213321
70 107 2 71 107 2 -2049213321
71 107 2 72 107 2 -2049213321
72 107 2 73 107 2 -2049213321
73 107 2 74 107 2 -2049213321
74 107 2 75 107 2 -2049213321
75 107 2 76 107 2 -2049213321
76 107 2 77 107 2 -2049213321
77 107 2 78 107 2 -2049213321
78 107 2 79 107 2 -2049213321
79 107 2 80 107 2 -2049213321
80 107 2 81 107 2 -2049213321
81 107 2 82 107 2 -2049213321
82 107 2 83 107 2 -2049213321
83 107 2 84 107 2 -2049213321
84 107 2 85 107 2 -2049213321
85 107 2 86 107 2 -2049213321
86 107 2 87 107 2 -2049213321
87 107 2 88 107 2 -2049213321
88 107 2 88 107 1 -2049213321
88 107 1 88 108 1 -2049213321
88 108 1 88 108 2 -2049213321
88 108 2 89 108 2 -2049213321
89 108 2 90 108 2 -2049213321
90 108 2 91 108 2 -2049213321
91 108 2 92 108 2 -2049213321
92 108 2 93 108 2 -2049213321
93 108 2 94 108 2 -2049213321
94 108 2 95 108 2 -2049213321
95 108 2 96 108 2 -2049213321
96 108 2 97 108 2 -2049213321
97 108 2 98 108 2 -2049213321
98 108 2 99 108 2 -2049213321
99 108 2 99 108 1 -2049213321
99 108 1 99 109 1 -2049213321
99 109 1 99 110 1 -2049213321
99 110 1 99 111 1 -2049213321
99 111 1 99 112 1 -2049213321
99 112 1 99 113 1 -2049213321
99 113 1 99 114 1 -2049213321
99 114 1 99 114 2 -2049213321
99 114 2 100 114 2 -2049213321
100 114 2 101 114 2 -2049213321
101 114 2 101 114 1 -2049213321
101 114 1 101 115 1 -2049213321
101 115 1 101 116 1 -2049213321
101 116 1 101 117 1 -2049213321
101 117 1 101 118 1 -2049213321
101 118 1 101 119 1 -2049213321
101 119 1 101 120 1 -2049213321
101 120 1 101 121 1 -2049213321
101 121 1 101 122 1 -2049213321
101 122 1 101 123 1 -2049213321
101 123 1 101 124 1 -2049213321
101 124 1 101 124 0 -2049213321
101 124 0 102 124 0 -2049213321
102 124 0 103 124 0 -2049213321
103 124 0 104 124 0 -2049213321
104 124 0 105 124 0 -2049213321
105 124 0 106 124 0 -2049213321
106 124 0 107 124 0 -2049213321
107 124 0 108 124 0 -2049213321
108 124 0 109 124 0 -2049213321
109 124 0 110 124 0 -2049213321
110 124 0 111 124 0 -2049213321
111 124 0 112 124 0 -2049213321
112 124 0 112 124 1 -2049213321
112 124 1 112 124 2 -2049213321
112 124 2 113 124 2 -2049213321
113 124 2 114 124 2 -2049213321
114 124 2 115 124 2 -2049213321
115 124 2 116 124 2 -2049213321
116 124 2 117 124 2 -2049213321
117 124 2 118 124 2 -2049213321
118 124 2 119 124 2 -2049213321
119 124 2 120 124 2 -2049213321
120 124 2 121 124 2 -2049213321
121 124 2 122 124 2 -2049213321
122 124 2 123 124 2 -2049213321
123 124 2 124 124 2 -2049213321
124 124 2 125 124 2 -2049213321
125 124 2 126 124 2 -2049213321
126 124 2 127 124 2 -2049213321
127 124 2 128 124 2 -2049213321
128 124 2 129 124 2 -2049213321
129 124 2 130 124 2 -2049213321
130 124 2 131 124 2 -2049213321
131 124 2 132 124 2 -2049213321
132 124 2 133 124 2 -2049213321
133 124 2 134 124 2 -2049213321
134 124 2 135 124 2 -2049213321
135 124 2 136 124 2 -2049213321
136 124 2 137 124 2 -2049213321
137 124 2 138 124 2 -2049213321
138 124 2 139 124 2 -2049213321
139 124 2 140 124 2 -2049213321
140 124 2 141 124 2 -2049213321
141 124 2 142 124 2 -2049213321
142 124 2 142 124 1 -2049213321
142 124 1 142 123 1 -2049213321
142 123 1 142 122 1 -2049213321
142 122 1 142 121 1 -2049213321
142 121 1 142 120 1 -2049213321
142 120 1 142 119 1 -2049213321
142 119 1 142 118 1 -2049213321
142 118 1 142 118 2 -2049213321
142 118 2 143 118 2 -2049213321
143 118 2 144 118 2 -2049213321
144 118 2 145 118 2 -2049213321
145 118 2 146 118 2 -2049213321
146 118 2 147 118 2 -2049213321
147 118 2 148 118 2 -2049213321
148 118 2 149 118 2 -2049213321
149 118 2 150 118 2 -2049213321
150 118 2 151 118 2 -2049213321
151 118 2 152 118 2 -2049213321
152 118 2 153 118 2 -2049213321
153 118 2 154 118 2 -2049213321
154 118 2 155 118 2 -2049213321
155 118 2 156 118 2 -2049213321
156 118 2 157 118 2 -2049213321
157 118 2 158 118 2 -2049213321
158 118 2 159 118 2 -2049213321
159 118 2 160 118 2 -2049213321
160 118 2 161 118 2 -2049213321
161 118 2 162 118 2 -2049213321
162 118 2 163 118 2 -2049213321
163 118 2 164 118 2 -2049213321
164 118 2 165 118 2 -2049213321
165 118 2 166 118 2 -2049213321
166 118 2 166 118 1 -2049213321
166 118 1 166 117 1 -2049213321
166 117 1 166 116 1 -2049213321
166 116 1 166 115 1 -2049213321
166 115 1 166 114 1 -2049213321
166 114 1 166 114 2 -2049213321
166 114 2 167 114 2 -2049213321
167 114 2 167 114 1 -2049213321
167 114 1 167 113 1 -2049213321
167 113 1 167 112 1 -2049213321
167 112 1 167 111 1 -2049213321
167 111 1 167 111 2 -2049213321
167 111 2 166 111 2 -2049213321
166 111 2 166 111 1 -2049213321
166 111 1 166 112 1 -2049213321
26 126 1 26 126 2 -2025074280
26 126 2 25 126 2 -2025074280
25 126 2 24 126 2 -2025074280
24 126 2 23 126 2 -2025074280
23 126 2 22 126 2 -2025074280
22 126 2 21 126 2 -2025074280
21 126 2 21 126 1 -2025074280
21 126 1 21 125 1 -2025074280
21 125 1 21 124 1 -2025074280
21 124 1 21 123 1 -2025074280
21 123 1 21 122 1 -2025074280
21 122 1 21 121 1 -2025074280
21 121 1 21 121 2 -2025074280
21 121 2 22 121 2 -2025074280
22 121 2 22 121 1 -2025074280
22 121 1 22 120 1 -2025074280
22 120 1 22 119 1 -2025074280
22 119 1 22 119 2 -2025074280
22 119 2 21 119 2 -2025074280
21 119 2 20 119 2 -2025074280
20 119 2 19 119 2 -2025074280
19 119 2 18 119 2 -2025074280
18 119 2 17 119 2 -2025074280
17 119 2 16 119 2 -2025074280
16 119 2 15 119 2 -2025074280
15 119 2 14 119 2 -2025074280
14 119 2 13 119 2 -2025074280
13 119 2 12 119 2 -2025074280
12 119 2 11 119 2 -2025074280
11 119 2 11 119 1 -2025074280
11 119 1 11 118 1 -2025074280
11 118 1 11 118 2 -2025074280
11 118 2 10 118 2 -2025074280
10 118 2 9 118 2 -2025074280
9 118 2 8 118 2 -2025074280
8 118 2 7 118 2 -2025074280
7 118 2 6 118 2 -2025074280
6 118 2 5 118 2 -2025074280
5 118 2 5 118 1 -2025074280
5 118 1 5 117 1 -2025074280
5 117 1 5 116 1 -2025074280
5 116 1 5 115 1 -2025074280
5 115 1 5 114 1 -2025074280
5 114 1 5 113 1 -2025074280
5 113 1 5 112 1 -2025074280
5 112 1 5 111 1 -2025074280
5 111 1 5 110 1 -2025074280
5 110 1 5 109 1 -2025074280
5 109 1 5 108 1 -2025074280
5 108 1 5 107 1 -2025074280
5 107 1 5 106 1 -2025074280
5 106 1 5 105 1 -2025074280
5 105 1 5 104 1 -2025074280
5 104 1 5 103 1 -2025074280
5 103 1 5 102 1 -2025074280
5 102 1 5 101 1 -2025074280
5 101 1 5 100 1 -2025074280
5 100 1 5 99 1 -2025074280
5 99 1 5 98 1 -2025074280
5 98 1 5 97 1 -2025074280
5 97 1 5 96 1 -2025074280
5 96 1 5 95 1 -2025074280
5 95 1 5 94 1 -2025074280
5 94 1 5 93 1 -2025074280
5 93 1 5 92 1 -2025074280
5 92 1 5 91 1 -2025074280
5 91 1 5 91 2 -2025074280
5 91 2 6 91 2 -2025074280
6 91 2 7 91 2 -2025074280
7 91 2 8 91 2 -2025074280
8 91 2 9 91 2 -2025074280
9 91 2 10 91 2 -2025074280
10 91 2 11 91 2 -2025074280
11 91 2 11 91 1 -2025074280
11 91 1 11 90 1 -2025074280
11 90 1 11 89 1 -2025074280
11 89 1 11 88 1 -2025074280
11 88 1 11 87 1 -2025074280
11 87 1 11 86 1 -2025074280
11 86 1 11 86 2 -2025074280
11 86 2 12 86 2 -2025074280
12 86 2 13 86 2 -2025074280
13 86 2 14 86 2 -2025074280
14 86 2 15 86 2 -2025074280
15 86 2 16 86 2 -2025074280
16 86 2 17 86 2 -2025074280
17 86 2 18 86 2 -2025074280
18 86 2 19 86 2 -2025074280
19 86 2 20 86 2 -2025074280
20 86 2 21 86 2 -2025074280
21 86 2 22 86 2 -2025074280
22 86 2 23 86 2 -2025074280
23 86 2 24 86 2 -2025074280
24 86 2 25 86 2 -2025074280
25 86 2 26 86 2 -2025074280
26 86 2 27 86 2 -2025074280
27 86 2 28 86 2 -2025074280
28 86 2 29 86 2 -2025074280
29 86 2 30 86 2 -2025074280
30 86 2 31 86 2 -2025074280
31 86 2 31 86 1 -2025074280
31 86 1 31 85 1 -2025074280
31 85 1 31 84 1 -2025074280
31 84 1 31 83 1 -2025074280
31 83 1 31 82 1 -2025074280
31 82 1 31 81 1 -2025074280
31 81 1 31 80 1 -2025074280
31 80 1 31 79 1 -2025074280
31 79 1 31 78 1 -2025074280
31 78 1 31 77 1 -2025074280
31 77 1 31 76 1 -2025074280
31 76 1 31 76 2 -2025074280
31 76 2 32 76 2 -2025074280
32 76 2 33 76 2 -2025074280
33 76 2 33 76 1 -2025074280
33 76 1 33 75 1 -2025074280
33 75 1 33 74 1 -2025074280
33 74 1 33 73 1 -2025074280
33 73 1 33 72 1 -2025074280
33 72 1 33 71 1 -2025074280
33 71 1 33 70 1 -2025074280
33 70 1 33 69 1 -2025074280
33 69 1 33 68 1 -2025074280
33 68 1 33 67 1 -2025074280
33 67 1 33 66 1 -2025074280
33 66 1 33 65 1 -2025074280
33 65 1 33 64 1 -2025074280
33 64 1 33 63 1 -2025074280
33 63 1 33 62 1 -2025074280
33 62 1 33 61 1 -2025074280
33 61 1 33 60 1 -2025074280
33 60 1 33 59 1 -2025074280
33 59 1 33 58 1 -2025074280
33 58 1 33 57 1 -2025074280
33 57 1 33 57 2 -2025074280
33 57 2 34 57 2 -2025074280
34 57 2 35 57 2 -2025074280
35 57 2 36 57 2 -2025074280
36 57 2 37 57 2 -2025074280
37 57 2 38 57 2 -2025074280
38 57 2 39 57 2 -2025074280
39 57 2 40 57 2 -2025074280
40 57 2 41 57 2 -2025074280
41 57 2 42 57 2 -2025074280
42 57 2 43 57 2 -2025074280
43 57 2 44 57 2 -2025074280
44 57 2 44 57 1 -2025074280
44 57 1 44 56 1 -2025074280
44 56 1 44 55 1 -2025074280
44 55 1 44 54 1 -2025074280
44 54 1 44 53 1 -2025074280
44 53 1 44 54 1 -2025074280
44 54 1 44 55 1 -2025074280
44 55 1 44 56 1 -2025074280
44 56 1 44 56 2 -2025074280
44 56 2 43 56 2 -2025074280
43 56 2 42 56 2 -2025074280
42 56 2 41 56 2 -2025074280
41 56 2 40 56 2 -2025074280
40 56 2 39 56 2 -2025074280
39 56 2 38 56 2 -2025074280
38 56 2 37 56 2 -2025074280
37 56 2 36 56 2 -2025074280
36 56 2 36 56 1 -2025074280
36 56 1 36 55 1 -2025074280
36 55 1 36 54 1 -2025074280
36 54 1 36 53 1 -2025074280
36 53 1 36 52 1 -2025074280
36 52 1 36 51 1 -2025074280
36 51 1 36 51 2 -2025074280
36 51 2 35 51 2 -2025074280
35 51 2 34 51 2 -2025074280
34 51 2 33 51 2 -2025074280
33 51 2 33 51 1 -2025074280
33 51 1 33 50 1 -2025074280
33 50 1 33 49 1 -2025074280
33 49 1 33 48 1 -2025074280
33 48 1 33 47 1 -2025074280
33 47 1 33 46 1 -2025074280
33 46 1 33 46 2 -2025074280
33 46 2 32 46 2 -2025074280
32 46 2 32 46 1 -2025074280
32 46 1 32 45 1 -2025074280
32 45 1 32 44 1 -2025074280
32 44 1 32 43 1 -2025074280
32 43 1 32 42 1 -2025074280
32 42 1 32 41 1 -2025074280
32 41 1 32 40 1 -2025074280
32 40 1 32 39 1 -2025074280
32 39 1 32 38 1 -2025074280
32 38 1 32 37 1 -2025074280
32 37 1 32 36 1 -2025074280
32 36 1 32 35 1 -2025074280
32 35 1 32 34 1 -2025074280
32 34 1 32 33 1 -2025074280
32 33 1 32 32 1 -2025074280
32 32 1 32 31 1 -2025074280
32 31 1 32 31 0 -2025074280
32 31 0 33 31 0 -2025074280
33 31 0 34 31 0 -2025074280
34 31 0 35 31 0 -2025074280
35 31 0 36 31 0 -2025074280
36 31 0 37 31 0 -2025074280
37 31 0 38 31 0 -2025074280
38 31 0 39 31 0 -2025074280
39 31 0 40 31 0 -2025074280
40 31 0 41 31 0 -2025074280
41 31 0 42 31 0 -2025074280
42 31 0 43 31 0 -2025074280
43 31 0 44 31 0 -2025074280
44 31 0 45 31 0 -2025074280
45 31 0 46 31 0 -2025074280
46 31 0 47 31 0 -2025074280
47 31 0 47 31 1 -2025074280
47 31 1 47 30 1 -2025074280
47 30 1 47 29 1 -2025074280
47 29 1 47 28 1 -2025074280
47 28 1 47 27 1 -2025074280
47 27 1 47 26 1 -2025074280
47 26 1 47 25 1 -2025074280
47 25 1 47 24 1 -2025074280
47 24 1 47 24 2 -2025074280
47 24 2 48 24 2 -2025074280
48 24 2 49 24 2 -2025074280
49 24 2 50 24 2 -2025074280
50 24 2 51 24 2 -2025074280
51 24 2 52 24 2 -2025074280
52 24 2 53 24 2 -2025074280
53 24 2 54 24 2 -2025074280
54 24 2 55 24 2 -2025074280
55 24 2 56 24 2 -2025074280
56 24 2 57 24 2 -2025074280
57 24 2 58 24 2 -2025074280
58 24 2 59 24 2 -2025074280
59 24 2 60 24 2 -2025074280
60 24 2 61 24 2 -2025074280
61 24 2 62 24 2 -2025074280
62 24 2 63 24 2 -2025074280
63 24 2 64 24 2 -2025074280
64 24 2 65 24 2 -2025074280
65 24 2 66 24 2 -2025074280
66 24 2 67 24 2 -2025074280
67 24 2 68 24 2 -2025074280
68 24 2 69 24 2 -2025074280
69 24 2 70 24 2 -2025074280
70 24 2 71 24 2 -2025074280
71 24 2 72 24 2 -2025074280
72 24 2 73 24 2 -2025074280
73 24 2 74 24 2 -2025074280
74 24 2 75 24 2 -2025074280
75 24 2 76 24 2 -2025074280
76 24 2 77 24 2 -2025074280
77 24 2 78 24 2 -2025074280
78 24 2 79 24 2 -2025074280
79 24 2 79 24 1 -2025074280
79 24 1 79 25 1 -2025074280
79 25 1 79 25 2 -2025074280
79 25 2 80 25 2 -2025074280
80 25 2 81 25 2 -2025074280
81 25 2 82 25 2 -2025074280
82 25 2 83 25 2 -2025074280
83 25 2 84 25 2 -2025074280
84 25 2 85 25 2 -2025074280
85 25 2 86 25 2 -2025074280
86 25 2 87 25 2 -2025074280
87 25 2 88 25 2 -2025074280
88 25 2 89 25 2 -2025074280
89 25 2 90 25 2 -2025074280
90 25 2 90 25 1 -2025074280
90 25 1 90 24 1 -2025074280
90 24 1 90 24 2 -2025074280
90 24 2 91 24 2 -2025074280
91 24 2 91 24 1 -2025074280
91 24 1 91 23 1 -2025074280
91 23 1 91 24 1 -2025074280
91 24 1 91 24 2 -2025074280
91 24 2 92 24 2 -2025074280
92 24 2 93 24 2 -2025074280
93 24 2 94 24 2 -2025074280
94 24 2 94 24 1 -2025074280
94 24 1 94 23 1 -2025074280
94 23 1 94 22 1 -2025074280
94 22 1 94 21 1 -2025074280
94 21 1 94 20 1 -2025074280
94 20 1 94 20 2 -2025074280
94 20 2 95 20 2 -2025074280
95 20 2 96 20 2 -2025074280
96 20 2 97 20 2 -2025074280
97 20 2 98 20 2 -2025074280
98 20 2 99 20 2 -2025074280
99 20 2 100 20 2 -2025074280
100 20 2 101 20 2 -2025074280
101 20 2 102 20 2 -2025074280
102 20 2 103 20 2 -2025074280
103 20 2 104 20 2 -2025074280
104 20 2 105 20 2 -2025074280
105 20 2 106 20 2 -2025074280
106 20 2 106 20 1 -2025074280
106 20 1 106 19 1 -2025074280
106 19 1 106 18 1 -2025074280
106 18 1 106 17 1 -2025074280
106 17 1 106 16 1 -2025074280
106 16 1 106 16 2 -2025074280
106 16 2 107 16 2 -2025074280
107 16 2 108 16 2 -2025074280
108 16 2 109 16 2 -2025074280
109 16 2 109 16 1 -2025074280
109 16 1 109 17 1 -2025074280
109 17 1 109 18 1 -2025074280
109 18 1 109 19 1 -2025074280
109 19 1 109 20 1 -2025074280
109 20 1 109 21 1 -2025074280
34 7 1 34 8 1 -2024110333
34 8 1 34 9 1 -2024110333
34 9 1 34 9 2 -2024110333
34 9 2 35 9 2 -2024110333
35 9 2 36 9 2 -2024110333
36 9 2 37 9 2 -2024110333
37 9 2 38 9 2 -2024110333
38 9 2 39 9 2 -2024110333
39 9 2 40 9 2 -2024110333
40 9 2 41 9 2 -2024110333
41 9 2 42 9 2 -2024110333
42 9 2 43 9 2 -2024110333
43 9 2 44 9 2 -2024110333
44 9 2 45 9 2 -2024110333
45 9 2 46 9 2 -2024110333
46 9 2 47 9 2 -2024110333
47 9 2 48 9 2 -2024110333
48 9 2 49 9 2 -2024110333
49 9 2 50 9 2 -2024110333
50 9 2 51 9 2 -2024110333
51 9 2 52 9 2 -2024110333
52 9 2 53 9 2 -2024110333
53 9 2 54 9 2 -2024110333
54 9 2 55 9 2 -2024110333
55 9 2 56 9 2 -2024110333
56 9 2 57 9 2 -2024110333
57 9 2 58 9 2 -2024110333
58 9 2 59 9 2 -2024110333
59 9 2 60 9 2 -2024110333
60 9 2 61 9 2 -2024110333
61 9 2 62 9 2 -2024110333
62 9 2 63 9 2 -2024110333
63 9 2 64 9 2 -2024110333
64 9 2 65 9 2 -2024110333
65 9 2 66 9 2 -2024110333
66 9 2 67 9 2 -2024110333
67 9 2 68 9 2 -2024110333
68 9 2 69 9 2 -2024110333
69 9 2 70 9 2 -2024110333
70 9 2 70 9 1 -2024110333
70 9 1 70 10 1 -2024110333
70 10 1 70 11 1 -2024110333
70 11 1 70 12 1 -2024110333
70 12 1 70 13 1 -2024110333
70 13 1 70 14 1 -2024110333
70 14 1 70 15 1 -2024110333
70 15 1 70 16 1 -2024110333
70 16 1 70 17 1 -2024110333
70 17 1 70 18 1 -2024110333
70 18 1 70 19 1 -2024110333
70 19 1 70 20 1 -2024110333
70 20 1 70 20 2 -2024110333
70 20 2 71 20 2 -2024110333
71 20 2 72 20 2 -2024110333
72 20 2 73 20 2 -2024110333
73 20 2 74 20 2 -2024110333
74 20 2 75 20 2 -2024110333
75 20 2 76 20 2 -2024110333
76 20 2 76 20 1 -2024110333
76 20 1 76 21 1 -2024110333
76 21 1 76 22 1 -2024110333
76 22 1 76 23 1 -2024110333
76 23 1 76 24 1 -2024110333
76 24 1 76 25 1 -2024110333
76 25 1 76 26 1 -2024110333
76 26 1 76 27 1 -2024110333
76 27 1 76 28 1 -2024110333
76 28 1 76 29 1 -2024110333
76 29 1 76 30 1 -2024110333
76 30 1 76 31 1 -2024110333
76 31 1 76 32 1 -2024110333
76 32 1 76 33 1 -2024110333
76 33 1 76 34 1 -2024110333
76 34 1 76 34 0 -2024110333
76 34 0 77 34 0 -2024110333
77 34 0 78 34 0 -2024110333
78 34 0 79 34 0 -2024110333
79 34 0 80 34 0 -2024110333
80 34 0 81 34 0 -2024110333
81 34 0 82 34 0 -2024110333
82 34 0 83 34 0 -2024110333
83 34 0 84 34 0 -2024110333
84 34 0 85 34 0 -2024110333
85 34 0 86 34 0 -2024110333
86 34 0 87 34 0 -2024110333
87 34 0 88 34 0 -2024110333
88 34 0 89 34 0 -2024110333
89 34 0 90 34 0 -2024110333
90 34 0 91 34 0 -2024110333
91 34 0 92 34 0 -2024110333
92 34 0 93 34 0 -2024110333
93 34 0 94 34 0 -2024110333
94 34 0 95 34 0 -2024110333
95 34 0 96 34 0 -2024110333
96 34 0 97 34 0 -2024110333
97 34 0 98 34 0 -2024110333
98 34 0 99 34 0 -2024110333
99 34 0 100 34 0 -2024110333
100 34 0 101 34 0 -2024110333
101 34 0 102 34 0 -2024110333
102 34 0 103 34 0 -2024110333
103 34 0 104 34 0 -2024110333
104 34 0 105 34 0 -2024110333
105 34 0 106 34 0 -2024110333
106 34 0 107 34 0 -2024110333
107 34 0 108 34 0 -2024110333
108 34 0 109 34 0 -2024110333
109 34 0 110 34 0 -2024110333
110 34 0 111 34 0 -2024110333
111 34 0 112 34 0 -2024110333
112 34 0 113 34 0 -2024110333
113 34 0 114 34 0 -2024110333
114 34 0 115 34 0 -2024110333
115 34 0 116 34 0 -2024110333
116 34 0 117 34 0 -2024110333
117 34 0 118 34 0 -2024110333
118 34 0 119 34 0 -2024110333
119 34 0 120 34 0 -2024110333
120 34 0 121 34 0 -2024110333
121 34 0 122 34 0 -2024110333
122 34 0 123 34 0 -2024110333
123 34 0 124 34 0 -2024110333
124 34 0 125 34 0 -2024110333
125 34 0 126 34 0 -2024110333
126 34 0 127 34 0 -2024110333
127 34 0 128 34 0 -2024110333
128 34 0 129 34 0 -2024110333
129 34 0 130 34 0 -2024110333
130 34 0 131 34 0 -2024110333
131 34 0 132 34 0 -2024110333
132 34 0 133 34 0 -2024110333
133 34 0 133 34 1 -2024110333
133 34 1 133 35 1 -2024110333
133 35 1 133 36 1 -2024110333
133 36 1 133 37 1 -2024110333
133 37 1 133 38 1 -2024110333
