# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
59 171 2 58 171 2 -2121873530
58 171 2 57 171 2 -2121873530
57 171 2 56 171 2 -2121873530
56 171 2 55 171 2 -2121873530
55 171 2 54 171 2 -2121873530
54 171 2 53 171 2 -2121873530
53 171 2 52 171 2 -2121873530
52 171 2 51 171 2 -2121873530
51 171 2 50 171 2 -2121873530
50 171 2 49 171 2 -2121873530
49 171 2 48 171 2 -2121873530
48 171 2 47 171 2 -2121873530
47 171 2 46 171 2 -2121873530
46 171 2 45 171 2 -2121873530
45 171 2 44 171 2 -2121873530
44 171 2 43 171 2 -2121873530
43 171 2 42 171 2 -2121873530
42 171 2 41 171 2 -2121873530
41 171 2 40 171 2 -2121873530
40 171 2 39 171 2 -2121873530
39 171 2 38 171 2 -2121873530
38 171 2 37 171 2 -2121873530
37 171 2 36 171 2 -2121873530
36 171 2 35 171 2 -2121873530
35 171 2 34 171 2 -2121873530
34 171 2 33 171 2 -2121873530
33 171 2 32 171 2 -2121873530
32 171 2 31 171 2 -2121873530
31 171 2 30 171 2 -2121873530
30 171 2 29 171 2 -2121873530
29 171 2 28 171 2 -2121873530
28 171 2 27 171 2 -2121873530
27 171 2 26 171 2 -2121873530
26 171 2 25 171 2 -2121873530
25 171 2 24 171 2 -2121873530
24 171 2 23 171 2 -2121873530
23 171 2 22 171 2 -2121873530
22 171 2 21 171 2 -2121873530
21 171 2 20 171 2 -2121873530
20 171 2 19 171 2 -2121873530
19 171 2 18 171 2 -2121873530
18 171 2 17 171 2 -2121873530
17 171 2 16 171 2 -2121873530
16 171 2 15 171 2 -2121873530
15 171 2 14 171 2 -2121873530
14 171 2 13 171 2 -2121873530
13 171 2 12 171 2 -2121873530
12 171 2 11 171 2 -2121873530
11 171 2 10 171 2 -2121873530
10 171 2 9 171 2 -2121873530
9 171 2 8 171 2 -2121873530
8 171 2 7 171 2 -2121873530
7 171 2 6 171 2 -2121873530
6 171 2 5 171 2 -2121873530
5 171 2 4 171 2 -2121873530
4 171 2 3 171 2 -2121873530
3 171 2 3 171 1 -2121873530
3 171 1 3 172 1 -2121873530
3 172 1 3 173 1 -2121873530
3 173 1 3 174 1 -2121873530
3 174 1 3 175 1 -2121873530
3 175 1 3 176 1 -2121873530
3 176 1 3 177 1 -2121873530
3 177 1 3 178 1 -2121873530
3 178 1 3 179 1 -2121873530
3 179 1 3 180 1 -2121873530
3 180 1 3 181 1 -2121873530
3 181 1 3 181 2 -2121873530
3 181 2 2 181 2 -2121873530
2 181 2 2 181 1 -2121873530
2 181 1 2 182 1 -2121873530
2 182 1 2 183 1 -2121873530
2 183 1 2 184 1 -2121873530
188 155 1 188 155 2 -2064372263
188 155 2 187 155 2 -2064372263
187 155 2 186 155 2 -2064372263
186 155 2 185 155 2 -2064372263
185 155 2 184 155 2 -2064372263
184 155 2 183 155 2 -2064372263
183 155 2 182 155 2 -2064372263
182 155 2 181 155 2 -2064372263
181 155 2 180 155 2 -2064372263
180 155 2 179 155 2 -2064372263
179 155 2 178 155 2 -2064372263
178 155 2 177 155 2 -2064372263
177 155 2 176 155 2 -2064372263
176 155 2 175 155 2 -2064372263
175 155 2 174 155 2 -2064372263
174 155 2 173 155 2 -2064372263
173 155 2 172 155 2 -2064372263
172 155 2 171 155 2 -2064372263
171 155 2 170 155 2 -2064372263
170 155 2 169 155 2 -2064372263
169 155 2 168 155 2 -2064372263
168 155 2 167 155 2 -2064372263
167 155 2 166 155 2 -2064372263
166 155 2 165 155 2 -2064372263
165 155 2 164 155 2 -2064372263
164 155 2 163 155 2 -2064372263
163 155 2 162 155 2 -2064372263
162 155 2 161 155 2 -2064372263
161 155 2 160 155 2 -2064372263
160 155 2 159 155 2 -2064372263
159 155 2 158 155 2 -2064372263
158 155 2 157 155 2 -2064372263
157 155 2 156 155 2 -2064372263
156 155 2 155 155 2 -2064372263
155 155 2 154 155 2 -2064372263
154 155 2 153 155 2 -2064372263
153 155 2 152 155 2 -2064372263
152 155 2 151 155 2 -2064372263
151 155 2 150 155 2 -2064372263
150 155 2 149 155 2 -2064372263
149 155 2 148 155 2 -2064372263
148 155 2 147 155 2 -2064372263
147 155 2 146 155 2 -2064372263
146 155 2 145 155 2 -2064372263
145 155 2 144 155 2 -2064372263
144 155 2 143 155 2 -2064372263
143 155 2 143 155 1 -2064372263
143 155 1 143 154 1 -2064372263
143 154 1 143 153 1 -2064372263
143 153 1 143 152 1 -2064372263
143 152 1 143 151 1 -2064372263
143 151 1 143 151 2 -2064372263
143 151 2 142 151 2 -2064372263
142 151 2 141 151 2 -2064372263
141 151 2 140 151 2 -2064372263
140 151 2 139 151 2 -2064372263
139 151 2 138 151 2 -2064372263
138 151 2 137 151 2 -2064372263
137 151 2 136 151 2 -2064372263
136 151 2 135 151 2 -2064372263
135 151 2 134 151 2 -2064372263
134 151 2 133 151 2 -2064372263
133 151 2 132 151 2 -2064372263
132 151 2 131 151 2 -2064372263
131 151 2 130 151 2 -2064372263
130 151 2 129 151 2 -2064372263
129 151 2 128 151 2 -2064372263
128 151 2 127 151 2 -2064372263
127 151 2 126 151 2 -2064372263
126 151 2 125 151 2 -2064372263
125 151 2 124 151 2 -2064372263
124 151 2 123 151 2 -2064372263
123 151 2 122 151 2 -2064372263
122 151 2 121 151 2 -2064372263
121 151 2 120 151 2 -2064372263
120 151 2 119 151 2 -2064372263
119 151 2 118 151 2 -2064372263
118 151 2 117 151 2 -2064372263
117 151 2 116 151 2 -2064372263
116 151 2 115 151 2 -2064372263
115 151 2 114 151 2 -2064372263
114 151 2 113 151 2 -2064372263
113 151 2 112 151 2 -2064372263
112 151 2 111 151 2 -2064372263
111 151 2 110 151 2 -2064372263
110 151 2 109 151 2 -2064372263
109 151 2 108 151 2 -2064372263
108 151 2 107 151 2 -2064372263
107 151 2 106 151 2 -2064372263
106 151 2 105 151 2 -2064372263
105 151 2 104 151 2 -2064372263
104 151 2 103 151 2 -2064372263
103 151 2 102 151 2 -2064372263
102 151 2 101 151 2 -2064372263
101 151 2 100 151 2 -2064372263
100 151 2 99 151 2 -2064372263
99 151 2 98 151 2 -2064372263
98 151 2 97 151 2 -2064372263
97 151 2 96 151 2 -2064372263
96 151 2 95 151 2 -2064372263
95 151 2 94 151 2 -2064372263
94 151 2 93 151 2 -2064372263
93 151 2 92 151 2 -2064372263
92 151 2 91 151 2 -2064372263
91 151 2 90 151 2 -2064372263
90 151 2 89 151 2 -2064372263
89 151 2 88 151 2 -2064372263
88 151 2 87 151 2 -2064372263
87 151 2 86 151 2 -2064372263
86 151 2 85 151 2 -2064372263
85 151 2 84 151 2 -2064372263
84 151 2 83 151 2 -2064372263
83 151 2 82 151 2 -2064372263
82 151 2 81 151 2 -2064372263
81 151 2 80 151 2 -2064372263
80 151 2 79 151 2 -2064372263
79 151 2 78 151 2 -2064372263
78 151 2 77 151 2 -2064372263
77 151 2 76 151 2 -2064372263
76 151 2 75 151 2 -2064372263
75 151 2 74 151 2 -2064372263
74 151 2 73 151 2 -2064372263
73 151 2 72 151 2 -2064372263
72 151 2 71 151 2 -2064372263
71 151 2 70 151 2 -2064372263
70 151 2 69 151 2 -2064372263
69 151 2 68 151 2 -2064372263
68 151 2 67 151 2 -2064372263
67 151 2 66 151 2 -2064372263
66 151 2 65 151 2 -2064372263
65 151 2 64 151 2 -2064372263
64 151 2 63 151 2 -2064372263
63 151 2 62 151 2 -2064372263
62 151 2 61 151 2 -2064372263
61 151 2 60 151 2 -2064372263
60 151 2 59 151 2 -2064372263
59 151 2 58 151 2 -2064372263
58 151 2 57 151 2 -2064372263
57 151 2 56 151 2 -2064372263
56 151 2 55 151 2 -2064372263
55 151 2 54 151 2 -2064372263
54 151 2 53 151 2 -2064372263
53 151 2 52 151 2 -2064372263
52 151 2 51 151 2 -2064372263
51 151 2 50 151 2 -2064372263
50 151 2 49 151 2 -2064372263
49 151 2 48 151 2 -2064372263
48 151 2 47 151 2 -2064372263
47 151 2 46 151 2 -2064372263
46 151 2 45 151 2 -2064372263
45 151 2 44 151 2 -2064372263
44 151 2 43 151 2 -2064372263
43 151 2 42 151 2 -2064372263
42 151 2 41 151 2 -2064372263
41 151 2 40 151 2 -2064372263
40 151 2 39 151 2 -2064372263
39 151 2 38 151 2 -2064372263
38 151 2 37 151 2 -2064372263
37 151 2 36 151 2 -2064372263
36 151 2 35 151 2 -2064372263
35 151 2 34 151 2 -2064372263
34 151 2 33 151 2 -2064372263
33 151 2 32 151 2 -2064372263
32 151 2 31 151 2 -2064372263
31 151 2 30 151 2 -2064372263
30 151 2 29 151 2 -2064372263
29 151 2 28 151 2 -2064372263
28 151 2 27 151 2 -2064372263
27 151 2 26 151 2 -2064372263
26 151 2 25 151 2 -2064372263
25 151 2 24 151 2 -2064372263
24 151 2 23 151 2 -2064372263
23 151 2 22 151 2 -2064372263
22 151 2 21 151 2 -2064372263
21 151 2 20 151 2 -2064372263
20 151 2 19 151 2 -2064372263
19 151 2 18 151 2 -2064372263
18 151 2 17 151 2 -2064372263
17 151 2 16 151 2 -2064372263
16 151 2 15 151 2 -2064372263
15 151 2 14 151 2 -2064372263
14 151 2 13 151 2 -2064372263
13 151 2 12 151 2 -2064372263
12 151 2 11 151 2 -2064372263
11 151 2 10 151 2 -2064372263
10 151 2 9 151 2 -2064372263
9 151 2 8 151 2 -2064372263
8 151 2 7 151 2 -2064372263
7 151 2 6 151 2 -2064372263
6 151 2 5 151 2 -2064372263
5 151 2 5 151 1 -2064372263
5 151 1 5 150 1 -2064372263
5 150 1 5 149 1 -2064372263
5 149 1 5 148 1 -2064372263
5 148 1 5 147 1 -2064372263
5 147 1 5 146 1 -2064372263
5 146 1 5 145 1 -2064372263
5 145 1 5 144 1 -2064372263
5 144 1 5 143 1 -2064372263
5 143 1 5 142 1 -2064372263
5 142 1 5 141 1 -2064372263
5 141 1 5 140 1 -2064372263
5 140 1 5 139 1 -2064372263
5 139 1 5 138 1 -2064372263
5 138 1 5 137 1 -2064372263
5 137 1 5 136 1 -2064372263
5 136 1 5 135 1 -2064372263
5 135 1 5 134 1 -2064372263
5 134 1 5 133 1 -2064372263
5 133 1 5 132 1 -2064372263
5 132 1 5 131 1 -2064372263
5 131 1 5 130 1 -2064372263
5 130 1 5 129 1 -2064372263
5 129 1 5 128 1 -2064372263
5 128 1 5 127 1 -2064372263
5 127 1 5 126 1 -2064372263
5 126 1 5 125 1 -2064372263
5 125 1 5 124 1 -2064372263
5 124 1 5 123 1 -2064372263
5 123 1 5 122 1 -2064372263
5 122 1 5 121 1 -2064372263
5 121 1 5 120 1 -2064372263
5 120 1 5 119 1 -2064372263
5 119 1 5 118 1 -2064372263
5 118 1 5 117 1 -2064372263
5 117 1 5 116 1 -2064372263
5 116 1 5 115 1 -2064372263
5 115 1 5 114 1 -2064372263
5 114 1 5 113 1 -2064372263
5 113 1 5 112 1 -2064372263
5 112 1 5 111 1 -2064372263
5 111 1 5 110 1 -2064372263
5 110 1 5 109 1 -2064372263
5 109 1 5 108 1 -2064372263
5 108 1 5 107 1 -2064372263
5 107 1 5 106 1 -2064372263
5 106 1 5 105 1 -2064372263
5 105 1 5 104 1 -2064372263
5 104 1 5 103 1 -2064372263
5 103 1 5 102 1 -2064372263
5 102 1 5 101 1 -2064372263
5 101 1 5 100 1 -2064372263
5 100 1 5 99 1 -2064372263
5 99 1 5 98 1 -2064372263
5 98 1 5 97 1 -2064372263
5 97 1 5 96 1 -2064372263
5 96 1 5 95 1 -2064372263
5 95 1 5 94 1 -2064372263
5 94 1 5 93 1 -2064372263
5 93 1 5 92 1 -2064372263
5 92 1 5 91 1 -2064372263
5 91 1 5 90 1 -2064372263
5 90 1 5 89 1 -2064372263
5 89 1 5 88 1 -2064372263
5 88 1 5 87 1 -2064372263
5 87 1 5 86 1 -2064372263
5 86 1 5 85 1 -2064372263
5 85 1 5 84 1 -2064372263
5 84 1 5 83 1 -2064372263
5 83 1 5 82 1 -2064372263
5 82 1 5 81 1 -2064372263
5 81 1 5 80 1 -2064372263
5 80 1 5 79 1 -2064372263
5 79 1 5 78 1 -2064372263
5 78 1 5 77 1 -2064372263
5 77 1 5 76 1 -2064372263
5 76 1 5 75 1 -2064372263
5 75 1 5 74 1 -2064372263
5 74 1 5 73 1 -2064372263
5 73 1 5 72 1 -2064372263
5 72 1 5 71 1 -2064372263
5 71 1 5 70 1 -2064372263
5 70 1 5 69 1 -2064372263
5 69 1 5 68 1 -2064372263
5 68 1 5 67 1 -2064372263
5 67 1 5 66 1 -2064372263
5 66 1 5 65 1 -2064372263
5 65 1 5 64 1 -2064372263
5 64 1 5 63 1 -2064372263
5 63 1 5 62 1 -2064372263
5 62 1 5 61 1 -2064372263
5 61 1 5 60 1 -2064372263
5 60 1 5 59 1 -2064372263
5 59 1 5 58 1 -2064372263
5 58 1 5 57 1 -2064372263
5 57 1 5 56 1 -2064372263
5 56 1 5 55 1 -2064372263
5 55 1 5 54 1 -2064372263
5 54 1 5 53 1 -2064372263
5 53 1 5 52 1 -2064372263
5 52 1 5 51 1 -2064372263
5 51 1 5 50 1 -2064372263
5 50 1 5 49 1 -2064372263
5 49 1 5 48 1 -2064372263
5 48 1 5 47 1 -2064372263
5 47 1 5 46 1 -2064372263
5 46 1 5 45 1 -2064372263
5 45 1 5 44 1 -2064372263
5 44 1 5 43 1 -2064372263
5 43 1 5 42 1 -2064372263
5 42 1 5 41 1 -2064372263
5 41 1 5 40 1 -2064372263
5 40 1 5 39 1 -2064372263
5 39 1 5 38 1 -2064372263
5 38 1 5 37 1 -2064372263
5 37 1 5 36 1 -2064372263
5 36 1 5 35 1 -2064372263
5 35 1 5 34 1 -2064372263
5 34 1 5 33 1 -2064372263
5 33 1 5 32 1 -2064372263
5 32 1 5 31 1 -2064372263
5 31 1 5 30 1 -2064372263
5 30 1 5 29 1 -2064372263
5 29 1 5 28 1 -2064372263
5 28 1 5 27 1 -2064372263
5 27 1 5 26 1 -2064372263
5 26 1 5 25 1 -2064372263
5 25 1 5 24 1 -2064372263
5 24 1 5 23 1 -2064372263
5 23 1 5 22 1 -2064372263
5 22 1 5 21 1 -2064372263
5 21 1 5 20 1 -2064372263
5 20 1 5 19 1 -2064372263
5 19 1 5 18 1 -2064372263
5 18 1 5 17 1 -2064372263
5 17 1 5 16 1 -2064372263
5 16 1 5 15 1 -2064372263
5 15 1 5 14 1 -2064372263
5 14 1 5 13 1 -2064372263
5 13 1 5 12 1 -2064372263
5 12 1 5 11 1 -2064372263
5 11 1 5 10 1 -2064372263
5 10 1 5 9 1 -2064372263
5 9 1 5 8 1 -2064372263
5 8 1 5 7 1 -2064372263
5 7 1 5 7 2 -2064372263
5 7 2 4 7 2 -2064372263
4 7 2 3 7 2 -2064372263
3 7 2 3 7 1 -2064372263
46 22 1 46 23 1 -2045338121
46 23 1 46 24 1 -2045338121
46 24 1 46 25 1 -2045338121
46 25 1 46 25 2 -2045338121
46 25 2 47 25 2 -2045338121
47 25 2 48 25 2 -2045338121
48 25 2 49 25 2 -2045338121
49 25 2 50 25 2 -2045338121
50 25 2 51 25 2 -2045338121
51 25 2 52 25 2 -2045338121
52 25 2 53 25 2 -2045338121
53 25 2 54 25 2 -2045338121
54 25 2 55 25 2 -2045338121
55 25 2 56 25 2 -2045338121
56 25 2 57 25 2 -2045338121
57 25 2 58 25 2 -2045338121
58 25 2 59 25 2 -2045338121
59 25 2 60 25 2 -2045338121
60 25 2 61 25 2 -2045338121
61 25 2 62 25 2 -2045338121
62 25 2 63 25 2 -2045338121
63 25 2 64 25 2 -2045338121
64 25 2 65 25 2 -2045338121
65 25 2 66 25 2 -2045338121
66 25 2 67 25 2 -2045338121
67 25 2 68 25 2 -2045338121
68 25 2 69 25 2 -2045338121
69 25 2 70 25 2 -2045338121
70 25 2 71 25 2 -2045338121
71 25 2 72 25 2 -2045338121
72 25 2 73 25 2 -2045338121
73 25 2 74 25 2 -2045338121
74 25 2 75 25 2 -2045338121
75 25 2 76 25 2 -2045338121
76 25 2 77 25 2 -2045338121
77 25 2 78 25 2 -2045338121
78 25 2 79 25 2 -2045338121
79 25 2 80 25 2 -2045338121
80 25 2 81 25 2 -2045338121
81 25 2 82 25 2 -2045338121
82 25 2 83 25 2 -2045338121
83 25 2 84 25 2 -2045338121
84 25 2 85 25 2 -2045338121
85 25 2 86 25 2 -2045338121
86 25 2 87 25 2 -2045338121
87 25 2 88 25 2 -2045338121
88 25 2 89 25 2 -2045338121
89 25 2 90 25 2 -2045338121
90 25 2 91 25 2 -2045338121
91 25 2 92 25 2 -2045338121
92 25 2 93 25 2 -2045338121
93 25 2 94 25 2 -2045338121
94 25 2 95 25 2 -2045338121
95 25 2 96 25 2 -2045338121
96 25 2 97 25 2 -2045338121
97 25 2 98 25 2 -2045338121
98 25 2 99 25 2 -2045338121
99 25 2 100 25 2 -2045338121
100 25 2 101 25 2 -2045338121
101 25 2 102 25 2 -2045338121
102 25 2 103 25 2 -2045338121
103 25 2 104 25 2 -2045338121
104 25 2 105 25 2 -2045338121
105 25 2 106 25 2 -2045338121
106 25 2 107 25 2 -2045338121
107 25 2 108 25 2 -2045338121
108 25 2 109 25 2 -2045338121
109 25 2 110 25 2 -2045338121
110 25 2 111 25 2 -2045338121
111 25 2 112 25 2 -2045338121
112 25 2 113 25 2 -2045338121
113 25 2 114 25 2 -2045338121
114 25 2 115 25 2 -2045338121
115 25 2 116 25 2 -2045338121
116 25 2 117 25 2 -2045338121
117 25 2 118 25 2 -2045338121
118 25 2 119 25 2 -2045338121
119 25 2 120 25 2 -2045338121
120 25 2 121 25 2 -2045338121
121 25 2 122 25 2 -2045338121
122 25 2 123 25 2 -2045338121
123 25 2 124 25 2 -2045338121
124 25 2 125 25 2 -2045338121
125 25 2 126 25 2 -2045338121
126 25 2 127 25 2 -2045338121
127 25 2 128 25 2 -2045338121
128 25 2 129 25 2 -2045338121
129 25 2 130 25 2 -2045338121
130 25 2 131 25 2 -2045338121
131 25 2 132 25 2 -2045338121
132 25 2 133 25 2 -2045338121
133 25 2 134 25 2 -2045338121
134 25 2 135 25 2 -2045338121
135 25 2 136 25 2 -2045338121
136 25 2 137 25 2 -2045338121
137 25 2 138 25 2 -2045338121
138 25 2 139 25 2 -2045338121
139 25 2 140 25 2 -2045338121
140 25 2 141 25 2 -2045338121
141 25 2 142 25 2 -2045338121
142 25 2 143 25 2 -2045338121
143 25 2 144 25 2 -2045338121
144 25 2 145 25 2 -2045338121
145 25 2 146 25 2 -2045338121
146 25 2 147 25 2 -2045338121
147 25 2 148 25 2 -2045338121
148 25 2 149 25 2 -2045338121
149 25 2 150 25 2 -2045338121
150 25 2 151 25 2 -2045338121
151 25 2 152 25 2 -2045338121
152 25 2 153 25 2 -2045338121
153 25 2 154 25 2 -2045338121
154 25 2 155 25 2 -2045338121
155 25 2 156 25 2 -2045338121
156 25 2 157 25 2 -2045338121
157 25 2 158 25 2 -2045338121
158 25 2 159 25 2 -2045338121
159 25 2 160 25 2 -2045338121
160 25 2 161 25 2 -2045338121
161 25 2 162 25 2 -2045338121
162 25 2 163 25 2 -2045338121
163 25 2 164 25 2 -2045338121
164 25 2 165 25 2 -2045338121
165 25 2 166 25 2 -2045338121
166 25 2 167 25 2 -2045338121
167 25 2 168 25 2 -2045338121
168 25 2 169 25 2 -2045338121
169 25 2 169 25 1 -2045338121
169 25 1 169 26 1 -2045338121
169 26 1 169 27 1 -2045338121
169 27 1 169 28 1 -2045338121
169 28 1 169 29 1 -2045338121
169 29 1 169 30 1 -2045338121
169 30 1 169 31 1 -2045338121
169 31 1 169 32 1 -2045338121
169 32 1 169 33 1 -2045338121
169 33 1 169 34 1 -2045338121
169 34 1 169 35 1 -2045338121
169 35 1 169 36 1 -2045338121
169 36 1 169 37 1 -2045338121
169 37 1 169 38 1 -2045338121
169 38 1 169 39 1 -2045338121
169 39 1 169 40 1 -2045338121
169 40 1 169 41 1 -2045338121
169 41 1 169 42 1 -2045338121
169 42 1 169 43 1 -2045338121
169 43 1 169 44 1 -2045338121
169 44 1 169 45 1 -2045338121
169 45 1 169 46 1 -2045338121
169 46 1 169 47 1 -2045338121
169 47 1 169 48 1 -2045338121
169 48 1 169 49 1 -2045338121
169 49 1 169 50 1 -2045338121
169 50 1 169 51 1 -2045338121
169 51 1 169 52 1 -2045338121
169 52 1 169 53 1 -2045338121
169 53 1 169 54 1 -2045338121
169 54 1 169 55 1 -2045338121
169 55 1 169 56 1 -2045338121
169 56 1 169 57 1 -2045338121
169 57 1 169 58 1 -2045338121
169 58 1 169 59 1 -2045338121
169 59 1 169 60 1 -2045338121
169 60 1 169 61 1 -2045338121
169 61 1 169 62 1 -2045338121
169 62 1 169 63 1 -2045338121
169 63 1 169 64 1 -2045338121
169 64 1 169 65 1 -2045338121
169 65 1 169 66 1 -2045338121
169 66 1 169 67 1 -2045338121
169 67 1 169 68 1 -2045338121
169 68 1 169 69 1 -2045338121
169 69 1 169 70 1 -2045338121
169 70 1 169 71 1 -2045338121
169 71 1 169 72 1 -2045338121
169 72 1 169 73 1 -2045338121
169 73 1 169 74 1 -2045338121
169 74 1 169 75 1 -2045338121
169 75 1 169 76 1 -2045338121
169 76 1 169 77 1 -2045338121
169 77 1 169 78 1 -2045338121
169 78 1 169 79 1 -2045338121
169 79 1 169 80 1 -2045338121
169 80 1 169 81 1 -2045338121
169 81 1 169 82 1 -2045338121
169 82 1 169 83 1 -2045338121
169 83 1 169 84 1 -2045338121
169 84 1 169 85 1 -2045338121
169 85 1 169 86 1 -2045338121
169 86 1 169 87 1 -2045338121
169 87 1 169 88 1 -2045338121
169 88 1 169 89 1 -2045338121
169 89 1 169 90 1 -2045338121
169 90 1 169 91 1 -2045338121
169 91 1 169 92 1 -2045338121
169 92 1 169 93 1 -2045338121
169 93 1 169 94 1 -2045338121
169 94 1 169 95 1 -2045338121
169 95 1 169 96 1 -2045338121
169 96 1 169 97 1 -2045338121
169 97 1 169 98 1 -2045338121
169 98 1 169 99 1 -2045338121
169 99 1 169 100 1 -2045338121
169 100 1 169 101 1 -2045338121
169 101 1 169 102 1 -2045338121
169 102 1 169 103 1 -2045338121
169 103 1 169 104 1 -2045338121
169 104 1 169 105 1 -2045338121
169 105 1 169 106 1 -2045338121
169 106 1 169 107 1 -2045338121
169 107 1 169 108 1 -2045338121
169 108 1 169 109 1 -2045338121
169 109 1 169 110 1 -2045338121
169 110 1 169 111 1 -2045338121
169 111 1 169 112 1 -2045338121
169 112 1 169 113 1 -2045338121
169 113 1 169 114 1 -2045338121
169 114 1 169 115 1 -2045338121
169 115 1 169 116 1 -2045338121
169 116 1 169 117 1 -2045338121
169 117 1 169 118 1 -2045338121
169 118 1 169 119 1 -2045338121
169 119 1 169 120 1 -2045338121
169 120 1 169 121 1 -2045338121
169 121 1 169 122 1 -2045338121
169 122 1 169 123 1 -2045338121
169 123 1 169 124 1 -2045338121
169 124 1 169 125 1 -2045338121
169 125 1 169 126 1 -2045338121
169 126 1 169 127 1 -2045338121
169 127 1 169 128 1 -2045338121
169 128 1 169 129 1 -2045338121
169 129 1 169 130 1 -2045338121
169 130 1 169 131 1 -2045338121
169 131 1 169 132 1 -2045338121
169 132 1 169 133 1 -2045338121
169 133 1 169 134 1 -2045338121
169 134 1 169 135 1 -2045338121
169 135 1 169 136 1 -2045338121
169 136 1 169 137 1 -2045338121
169 137 1 169 138 1 -2045338121
169 138 1 169 139 1 -2045338121
169 139 1 169 140 1 -2045338121
169 140 1 169 141 1 -2045338121
169 141 1 169 142 1 -2045338121
169 142 1 169 143 1 -2045338121
169 143 1 169 144 1 -2045338121
169 144 1 169 145 1 -2045338121
169 145 1 169 146 1 -2045338121
169 146 1 169 147 1 -2045338121
169 147 1 169 148 1 -2045338121
169 148 1 169 149 1 -2045338121
169 149 1 169 150 1 -2045338121
169 150 1 169 151 1 -2045338121
169 151 1 169 152 1 -2045338121
169 152 1 169 153 1 -2045338121
169 153 1 169 154 1 -2045338121
169 154 1 169 155 1 -2045338121
23 52 1 23 51 1 -2007662680
23 51 1 23 51 2 -2007662680
23 51 2 22 51 2 -2007662680
22 51 2 21 51 2 -2007662680
21 51 2 20 51 2 -2007662680
20 51 2 19 51 2 -2007662680
19 51 2 18 51 2 -2007662680
18 51 2 17 51 2 -2007662680
17 51 2 16 51 2 -2007662680
16 51 2 15 51 2 -2007662680
15 51 2 14 51 2 -2007662680
14 51 2 13 51 2 -2007662680
13 51 2 13 51 1 -2007662680
13 51 1 13 52 1 -2007662680
13 52 1 13 53 1 -2007662680
13 53 1 13 54 1 -2007662680
13 54 1 13 55 1 -2007662680
13 55 1 13 56 1 -2007662680
13 56 1 13 57 1 -2007662680
13 57 1 13 58 1 -2007662680
13 58 1 13 59 1 -2007662680
13 59 1 13 60 1 -2007662680
13 60 1 13 61 1 -2007662680
13 61 1 13 62 1 -2007662680
13 62 1 13 63 1 -2007662680
13 63 1 13 64 1 -2007662680
13 64 1 13 65 1 -2007662680
13 65 1 13 66 1 -2007662680
13 66 1 13 67 1 -2007662680
13 67 1 13 68 1 -2007662680
13 68 1 13 68 2 -2007662680
13 68 2 12 68 2 -2007662680
12 68 2 11 68 2 -2007662680
11 68 2 11 68 1 -2007662680
11 68 1 11 69 1 -2007662680
11 69 1 11 70 1 -2007662680
11 70 1 11 71 1 -2007662680
11 71 1 11 72 1 -2007662680
11 72 1 11 73 1 -2007662680
11 73 1 11 74 1 -2007662680
11 74 1 11 75 1 -2007662680
11 75 1 11 76 1 -2007662680
11 76 1 11 77 1 -2007662680
11 77 1 11 78 1 -2007662680
11 78 1 11 79 1 -2007662680
11 79 1 11 80 1 -2007662680
11 80 1 11 81 1 -2007662680
11 81 1 11 82 1 -2007662680
11 82 1 11 83 1 -2007662680
11 83 1 11 84 1 -2007662680
11 84 1 11 85 1 -2007662680
11 85 1 11 86 1 -2007662680
11 86 1 11 87 1 -2007662680
11 87 1 11 88 1 -2007662680
11 88 1 11 89 1 -2007662680
11 89 1 11 90 1 -2007662680
11 90 1 11 91 1 -2007662680
11 91 1 11 92 1 -2007662680
11 92 1 11 93 1 -2007662680
11 93 1 11 94 1 -2007662680
11 94 1 11 95 1 -2007662680
11 95 1 11 96 1 -2007662680
11 96 1 11 97 1 -2007662680
11 97 1 11 98 1 -2007662680
11 98 1 11 99 1 -2007662680
11 99 1 11 100 1 -2007662680
11 100 1 11 101 1 -2007662680
11 101 1 11 102 1 -2007662680
11 102 1 11 103 1 -2007662680
11 103 1 11 104 1 -2007662680
11 104 1 11 105 1 -2007662680
11 105 1 11 106 1 -2007662680
11 106 1 11 107 1 -2007662680
11 107 1 11 108 1 -2007662680
11 108 1 11 109 1 -2007662680
11 109 1 11 110 1 -2007662680
11 110 1 11 111 1 -2007662680
11 111 1 11 112 1 -2007662680
11 112 1 11 113 1 -2007662680
11 113 1 11 114 1 -2007662680
11 114 1 11 115 1 -2007662680
11 115 1 11 116 1 -2007662680
11 116 1 11 117 1 -2007662680
11 117 1 11 118 1 -2007662680
11 118 1 11 119 1 -2007662680
11 119 1 11 120 1 -2007662680
11 120 1 11 121 1 -2007662680
11 121 1 11 122 1 -2007662680
11 122 1 11 123 1 -2007662680
11 123 1 11 124 1 -2007662680
11 124 1 11 125 1 -2007662680
11 125 1 11 125 2 -2007662680
11 125 2 10 125 2 -2007662680
10 125 2 9 125 2 -2007662680
9 125 2 8 125 2 -2007662680
8 125 2 8 125 1 -2007662680
168 22 1 168 23 1 -1984220055
168 23 1 168 24 1 -1984220055
168 24 1 168 25 1 -1984220055
168 25 1 168 26 1 -1984220055
168 26 1 168 27 1 -1984220055
168 27 1 168 28 1 -1984220055
168 28 1 168 29 1 -1984220055
168 29 1 168 30 1 -1984220055
168 30 1 168 31 1 -1984220055
